date,symbol,open,high,low,close,volume
2018-01-05,HOSE:HDB,39000.0,39600.0,36500.0,39600.0,32205910.0
2018-01-08,HOSE:HDB,40000.0,40000.0,39600.0,39700.0,18621423.0
2018-01-09,HOSE:HDB,39700.0,39800.0,38900.0,39750.0,4537340.0
2018-01-10,HOSE:HDB,39200.0,40300.0,39100.0,40300.0,9036070.0
2018-01-11,HOSE:HDB,40400.0,42500.0,40300.0,42500.0,9984503.0
2018-01-12,HOSE:HDB,42600.0,45450.0,42600.0,45450.0,19714750.0
2018-01-15,HOSE:HDB,45500.0,45700.0,44000.0,45500.0,9359820.0
2018-01-16,HOSE:HDB,44600.0,45200.0,44450.0,44950.0,8271100.0
2018-01-17,HOSE:HDB,44900.0,44950.0,42700.0,42700.0,7019700.0
2018-01-18,HOSE:HDB,42600.0,44000.0,41700.0,44000.0,8665890.0
2018-01-19,HOSE:HDB,44500.0,46100.0,44500.0,45200.0,6858810.0
2018-01-22,HOSE:HDB,44800.0,45400.0,44300.0,45300.0,4832360.0
2018-01-25,HOSE:HDB,45500.0,48300.0,45000.0,47800.0,15918170.0
2018-01-26,HOSE:HDB,47800.0,48100.0,46300.0,47000.0,5677700.0
2018-01-29,HOSE:HDB,47100.0,47500.0,46300.0,47050.0,6592140.0
2018-01-30,HOSE:HDB,47050.0,47050.0,45700.0,47000.0,6141930.0
2018-01-31,HOSE:HDB,46900.0,46900.0,46000.0,46600.0,8481950.0
2018-02-01,HOSE:HDB,46600.0,46700.0,45800.0,46000.0,6728660.0
2018-02-02,HOSE:HDB,46000.0,46000.0,45300.0,46000.0,5067580.0
2018-02-05,HOSE:HDB,45200.0,45600.0,42800.0,43000.0,5553170.0
2018-02-06,HOSE:HDB,40000.0,41300.0,40000.0,41000.0,4306020.0
2018-02-07,HOSE:HDB,42400.0,43850.0,42300.0,43850.0,7038270.0
2018-02-08,HOSE:HDB,43900.0,45850.0,43500.0,44900.0,5688414.0
2018-02-09,HOSE:HDB,43800.0,44700.0,42100.0,44600.0,3954800.0
2018-02-12,HOSE:HDB,44700.0,47000.0,44650.0,46500.0,3436010.0
2018-02-13,HOSE:HDB,46950.0,46950.0,45500.0,46600.0,5264840.0
2018-02-21,HOSE:HDB,46900.0,47100.0,45500.0,46700.0,3467200.0
2018-02-22,HOSE:HDB,46200.0,46200.0,45000.0,45000.0,4143860.0
2018-02-23,HOSE:HDB,45000.0,46500.0,44350.0,44550.0,3075420.0
2018-02-26,HOSE:HDB,44550.0,46000.0,43650.0,44000.0,3278080.0
2018-02-27,HOSE:HDB,44500.0,44600.0,42800.0,44500.0,2479540.0
2018-02-28,HOSE:HDB,44000.0,44500.0,43000.0,44400.0,3141390.0
2018-03-01,HOSE:HDB,43300.0,44000.0,43200.0,43950.0,3739770.0
2018-03-02,HOSE:HDB,43500.0,43550.0,43200.0,43550.0,2808640.0
2018-03-05,HOSE:HDB,43600.0,43700.0,42900.0,43000.0,3578830.0
2018-03-06,HOSE:HDB,43000.0,43550.0,42800.0,43200.0,3479350.0
2018-03-07,HOSE:HDB,43200.0,43900.0,42200.0,42500.0,3050106.0
2018-03-08,HOSE:HDB,43000.0,43500.0,41800.0,42500.0,3875386.0
2018-03-09,HOSE:HDB,42100.0,43400.0,41900.0,42500.0,2418640.0
2018-03-12,HOSE:HDB,42500.0,42900.0,42200.0,42500.0,1427550.0
2018-03-13,HOSE:HDB,42500.0,42500.0,42050.0,42300.0,1687940.0
2018-03-14,HOSE:HDB,42500.0,44250.0,42400.0,44000.0,8874370.0
2018-03-15,HOSE:HDB,44000.0,44600.0,44000.0,44500.0,7247760.0
2018-03-16,HOSE:HDB,44700.0,44800.0,44500.0,44800.0,5763300.0
2018-03-19,HOSE:HDB,44800.0,45350.0,44300.0,45200.0,4333110.0
2018-03-20,HOSE:HDB,44850.0,44900.0,44000.0,44000.0,11240750.0
2018-03-21,HOSE:HDB,44000.0,44200.0,43150.0,43500.0,2119630.0
2018-03-22,HOSE:HDB,43500.0,44000.0,42500.0,42500.0,2881270.0
2018-03-23,HOSE:HDB,42000.0,42200.0,40900.0,42000.0,2422680.0
2018-03-26,HOSE:HDB,41100.0,43700.0,41100.0,43700.0,3848240.0
2018-03-27,HOSE:HDB,43700.0,44950.0,43700.0,44800.0,4871810.0
2018-03-28,HOSE:HDB,44600.0,45450.0,44450.0,45450.0,3904720.0
2018-03-29,HOSE:HDB,45500.0,46300.0,45450.0,46000.0,3603320.0
2018-03-30,HOSE:HDB,46000.0,46000.0,45000.0,45900.0,5258520.0
2018-04-02,HOSE:HDB,46000.0,46100.0,45500.0,45600.0,2317540.0
2018-04-03,HOSE:HDB,45400.0,45800.0,45150.0,45600.0,2115830.0
2018-04-04,HOSE:HDB,45900.0,46600.0,45600.0,46500.0,6063090.0
2018-04-05,HOSE:HDB,46500.0,46800.0,46200.0,46450.0,3364190.0
2018-04-06,HOSE:HDB,46450.0,46500.0,46100.0,46450.0,4075100.0
2018-04-09,HOSE:HDB,46500.0,48700.0,46300.0,48700.0,12562280.0
2018-04-10,HOSE:HDB,49000.0,50600.0,49000.0,50600.0,12015650.0
2018-04-11,HOSE:HDB,50600.0,50800.0,49200.0,50100.0,6500290.0
2018-04-12,HOSE:HDB,49500.0,49900.0,49000.0,49100.0,4425590.0
2018-04-13,HOSE:HDB,49550.0,50100.0,49100.0,50000.0,4239200.0
