date,symbol,open,high,low,close,volume
2019-01-15,HOSE:SZC,15000.0,15000.0,11000.0,11000.0,109570.0
2019-01-16,HOSE:SZC,11000.0,11750.0,11000.0,11750.0,27940.0
2019-01-17,HOSE:SZC,12550.0,12550.0,12550.0,12550.0,119080.0
2019-01-18,HOSE:SZC,13100.0,13200.0,12550.0,12550.0,50480.0
2019-01-21,HOSE:SZC,12550.0,12550.0,11900.0,11900.0,13560.0
2019-01-22,HOSE:SZC,11600.0,11600.0,11200.0,11200.0,44240.0
2019-01-23,HOSE:SZC,11000.0,11200.0,11000.0,11000.0,32640.0
2019-01-24,HOSE:SZC,11000.0,11500.0,10900.0,10900.0,25700.0
2019-01-25,HOSE:SZC,10800.0,11000.0,10700.0,10900.0,49630.0
2019-01-28,HOSE:SZC,11000.0,11000.0,10500.0,10500.0,14490.0
2019-01-29,HOSE:SZC,10500.0,10500.0,10300.0,10300.0,17290.0
2019-01-30,HOSE:SZC,10500.0,11000.0,10500.0,11000.0,13100.0
2019-01-31,HOSE:SZC,10300.0,11600.0,10300.0,11600.0,13540.0
2019-02-01,HOSE:SZC,11800.0,12200.0,11800.0,12000.0,26280.0
2019-02-11,HOSE:SZC,11900.0,12150.0,11200.0,11900.0,19240.0
2019-02-12,HOSE:SZC,12200.0,12200.0,11600.0,12000.0,6110.0
2019-02-13,HOSE:SZC,11450.0,12000.0,11350.0,11350.0,12030.0
2019-02-14,HOSE:SZC,11400.0,11900.0,11400.0,11900.0,44960.0
2019-02-15,HOSE:SZC,12000.0,12000.0,11750.0,11950.0,710.0
2019-02-18,HOSE:SZC,11750.0,11850.0,11550.0,11700.0,8130.0
2019-02-19,HOSE:SZC,11500.0,11750.0,11500.0,11500.0,10110.0
2019-02-20,HOSE:SZC,11500.0,11800.0,11500.0,11700.0,240.0
2019-02-21,HOSE:SZC,11400.0,11800.0,11400.0,11700.0,11650.0
2019-02-22,HOSE:SZC,11200.0,11650.0,11200.0,11350.0,4700.0
2019-02-25,HOSE:SZC,11750.0,11750.0,11300.0,11450.0,6120.0
2019-02-26,HOSE:SZC,11350.0,11600.0,11300.0,11400.0,26740.0
2019-02-27,HOSE:SZC,11400.0,11400.0,11350.0,11350.0,9660.0
2019-02-28,HOSE:SZC,11300.0,11300.0,11100.0,11100.0,28330.0
2019-03-01,HOSE:SZC,11400.0,11400.0,11200.0,11350.0,6140.0
2019-03-04,HOSE:SZC,11300.0,11350.0,11200.0,11350.0,54570.0
2019-03-05,HOSE:SZC,11350.0,11500.0,11100.0,11500.0,56010.0
2019-03-06,HOSE:SZC,11300.0,11800.0,11300.0,11600.0,33470.0
2019-03-07,HOSE:SZC,11350.0,12400.0,11350.0,12400.0,267080.0
2019-03-08,HOSE:SZC,12750.0,13100.0,12750.0,12900.0,111620.0
2019-03-11,HOSE:SZC,12900.0,13800.0,12900.0,13800.0,278650.0
2019-03-12,HOSE:SZC,14100.0,14750.0,14000.0,14750.0,641940.0
2019-03-13,HOSE:SZC,15000.0,15000.0,14200.0,14800.0,142590.0
2019-03-14,HOSE:SZC,14600.0,15000.0,14350.0,14900.0,137890.0
2019-03-15,HOSE:SZC,14900.0,15100.0,14500.0,14700.0,267670.0
2019-03-18,HOSE:SZC,14750.0,14800.0,14200.0,14500.0,182310.0
2019-03-19,HOSE:SZC,14300.0,14650.0,14300.0,14600.0,134560.0
2019-03-20,HOSE:SZC,14700.0,15400.0,14400.0,15400.0,220550.0
2019-03-21,HOSE:SZC,15600.0,16450.0,15400.0,16450.0,561890.0
2019-03-22,HOSE:SZC,16400.0,17600.0,16400.0,17500.0,594160.0
2019-03-25,HOSE:SZC,17500.0,17500.0,16300.0,16300.0,305200.0
2019-03-26,HOSE:SZC,15200.0,15900.0,15200.0,15300.0,268880.0
2019-03-27,HOSE:SZC,15050.0,16350.000000000002,15050.0,16350.000000000002,154760.0
2019-03-28,HOSE:SZC,16400.0,16400.0,15700.0,15800.0,146440.0
2019-03-29,HOSE:SZC,15400.0,16400.0,15400.0,16200.0,75910.0
2019-04-01,HOSE:SZC,16200.0,16750.0,15800.0,16700.0,123850.0
2019-04-02,HOSE:SZC,17400.0,17400.0,16300.0,16450.0,93040.0
2019-04-03,HOSE:SZC,16100.000000000002,16650.0,16100.000000000002,16100.000000000002,46680.0
2019-04-04,HOSE:SZC,16100.000000000002,16800.0,16100.000000000002,16400.0,151510.0
2019-04-05,HOSE:SZC,16400.0,16600.0,16200.0,16250.0,81910.0
2019-04-08,HOSE:SZC,16250.0,16800.0,16000.0,16200.0,86590.0
2019-04-09,HOSE:SZC,16100.000000000002,16200.0,15750.0,15750.0,80070.0
2019-04-10,HOSE:SZC,16100.000000000002,16200.0,15350.0,16000.0,55540.0
2019-04-11,HOSE:SZC,15600.0,16000.0,15500.0,15550.0,31730.0
2019-04-12,HOSE:SZC,15350.0,15900.0,15100.0,15600.0,99700.0
2019-04-16,HOSE:SZC,15700.0,15800.0,15000.0,15250.0,20500.0
2019-04-17,HOSE:SZC,15050.0,15400.0,15000.0,15000.0,131610.0
2019-04-18,HOSE:SZC,15000.0,15000.0,14600.0,14600.0,109570.0
2019-04-19,HOSE:SZC,14900.0,15000.0,14500.0,14900.0,42830.0
2019-04-22,HOSE:SZC,14500.0,15000.0,14500.0,14600.0,71150.0
2019-04-23,HOSE:SZC,14550.0,14900.0,14550.0,14600.0,70640.0
2019-04-24,HOSE:SZC,14600.0,15000.0,14600.0,14650.0,74430.0
2019-04-25,HOSE:SZC,14650.0,15650.0,14650.0,15000.0,174610.0
2019-04-26,HOSE:SZC,15400.0,15600.0,15000.0,15150.0,7330.0
2019-05-02,HOSE:SZC,15150.0,15900.0,15000.0,15550.0,109090.0
2019-05-03,HOSE:SZC,15800.0,15800.0,15100.0,15400.0,75440.0
2019-05-06,HOSE:SZC,15400.0,15400.0,14800.0,15200.0,56300.0
2019-05-07,HOSE:SZC,15000.0,15400.0,14950.0,15400.0,84600.0
2019-05-08,HOSE:SZC,15250.0,15400.0,15100.0,15400.0,17710.0
2019-05-09,HOSE:SZC,15400.0,15400.0,15000.0,15000.0,34800.0
2019-05-10,HOSE:SZC,14650.0,15100.0,14650.0,15050.0,121480.0
2019-05-13,HOSE:SZC,15050.0,16000.0,14800.0,15950.0,187140.0
2019-05-14,HOSE:SZC,15950.0,16850.0,15450.0,16750.0,521800.0
2019-05-15,HOSE:SZC,16500.0,16950.0,16300.0,16700.0,193830.0
2019-05-16,HOSE:SZC,16700.0,17500.0,16600.0,16700.0,410160.0
2019-05-17,HOSE:SZC,16500.0,16850.0,16350.000000000002,16450.0,220960.0
2019-05-20,HOSE:SZC,16300.0,17600.0,16300.0,17600.0,883300.0
2019-05-21,HOSE:SZC,17600.0,18400.0,17600.0,17800.0,373120.0
2019-05-22,HOSE:SZC,17800.0,18300.0,17800.0,17900.0,375670.0
2019-05-23,HOSE:SZC,17600.0,17950.0,17550.0,17600.0,395790.0
2019-05-24,HOSE:SZC,17550.0,18700.0,17500.0,18300.0,623620.0
2019-05-27,HOSE:SZC,18300.0,19200.0,18300.0,19200.0,308580.0
2019-05-28,HOSE:SZC,19400.0,20000.0,19200.0,19750.0,504660.0
2019-05-29,HOSE:SZC,19600.0,19600.0,19150.0,19350.0,272840.0
2019-05-30,HOSE:SZC,19100.0,19300.0,18700.0,18800.0,365660.0
2019-05-31,HOSE:SZC,18700.0,19400.0,18200.0,18200.0,369550.0
2019-06-03,HOSE:SZC,18200.0,18900.0,18000.0,18200.0,175170.0
2019-06-04,HOSE:SZC,18650.0,18800.0,18300.0,18800.0,160300.0
2019-06-05,HOSE:SZC,19100.0,19800.0,18850.0,18850.0,293910.0
2019-06-06,HOSE:SZC,18850.0,19500.0,18850.0,19200.0,243990.0
2019-06-07,HOSE:SZC,19250.0,20500.0,19250.0,20500.0,1007580.0
2019-06-10,HOSE:SZC,20900.0,21400.0,20400.0,20950.0,346910.0
2019-06-11,HOSE:SZC,21200.0,21500.0,20500.0,20800.0,328710.0
2019-06-12,HOSE:SZC,20800.0,20900.0,19800.0,19800.0,356370.0
2019-06-13,HOSE:SZC,19950.0,20700.0,19900.0,20200.0,287650.0
2019-06-14,HOSE:SZC,20550.0,20550.0,19300.0,19300.0,372210.0
2019-06-17,HOSE:SZC,19300.0,19800.0,19150.0,19300.0,197970.0
2019-06-18,HOSE:SZC,19200.0,19900.0,19200.0,19800.0,230990.0
2019-06-19,HOSE:SZC,19800.0,20300.0,19700.0,20300.0,161740.0
2019-06-20,HOSE:SZC,20300.0,20400.0,19800.0,19800.0,255020.0
2019-06-21,HOSE:SZC,19800.0,20100.0,19650.0,19650.0,154830.0
2019-06-24,HOSE:SZC,19500.0,19900.0,19500.0,19600.0,165280.0
2019-06-25,HOSE:SZC,19700.0,19850.0,19000.0,19000.0,245610.0
2019-06-26,HOSE:SZC,19000.0,19000.0,18300.0,18600.0,516810.0
2019-06-27,HOSE:SZC,18700.0,18900.0,18450.0,18600.0,111790.0
2019-06-28,HOSE:SZC,18600.0,18650.0,18100.0,18300.0,182890.0
2019-07-01,HOSE:SZC,18700.0,19400.0,18500.0,19200.0,181060.0
2019-07-02,HOSE:SZC,19400.0,19450.0,18950.0,19150.0,238240.0
2019-07-03,HOSE:SZC,19150.0,19300.0,18950.0,19150.0,127700.0
2019-07-04,HOSE:SZC,19150.0,20450.0,19150.0,20450.0,701070.0
2019-07-05,HOSE:SZC,21000.0,21100.0,20550.0,21000.0,741210.0
2019-07-08,HOSE:SZC,21000.0,21350.0,20800.0,21000.0,390280.0
2019-07-09,HOSE:SZC,20900.0,21100.0,20650.0,21100.0,323330.0
2019-07-10,HOSE:SZC,21300.0,22550.0,21300.0,22550.0,649580.0
2019-07-11,HOSE:SZC,23000.0,23100.0,22100.0,22500.0,382990.0
2019-07-12,HOSE:SZC,22800.0,23550.0,22200.0,22500.0,344230.0
2019-07-15,HOSE:SZC,22600.0,23300.0,22500.0,22500.0,454610.0
2019-07-16,HOSE:SZC,22600.0,22950.0,21700.0,21700.0,378030.0
2019-07-17,HOSE:SZC,21700.0,22100.0,21300.0,21650.0,185740.0
2019-07-18,HOSE:SZC,21250.0,22000.0,21250.0,21900.0,178530.0
2019-07-19,HOSE:SZC,21500.0,22450.0,21400.0,22000.0,279030.0
2019-07-22,HOSE:SZC,22400.0,23000.0,21800.0,22850.0,280430.0
2019-07-23,HOSE:SZC,23000.0,23700.0,22850.0,22900.0,451420.0
2019-07-24,HOSE:SZC,23000.0,23200.0,21900.0,22350.0,486280.0
2019-07-25,HOSE:SZC,22350.0,22500.0,21600.0,22000.0,228620.0
2019-07-26,HOSE:SZC,21950.0,23000.0,21800.0,22450.0,336050.0
2019-07-29,HOSE:SZC,22650.0,23200.0,22550.0,23000.0,583590.0
2019-07-30,HOSE:SZC,23000.0,23300.0,22500.0,22500.0,402380.0
2019-07-31,HOSE:SZC,22700.0,23000.0,22600.0,22800.0,204960.0
2019-08-01,HOSE:SZC,22600.0,24350.0,22600.0,24350.0,1236520.0
2019-08-02,HOSE:SZC,24800.0,25100.0,24500.0,24900.0,747950.0
2019-08-05,HOSE:SZC,24900.0,25950.0,24350.0,25950.0,705760.0
2019-08-06,HOSE:SZC,25000.0,27700.0,25000.0,26450.0,976630.0
2019-08-07,HOSE:SZC,26450.0,27200.0,25100.0,25500.0,694890.0
2019-08-08,HOSE:SZC,25500.0,25950.0,24900.0,25200.0,632370.0
2019-08-09,HOSE:SZC,25200.0,25600.0,25050.0,25300.0,307110.0
2019-08-12,HOSE:SZC,25300.0,25900.0,25050.0,25300.0,445620.0
2019-08-13,HOSE:SZC,25200.0,25500.0,23550.0,23900.0,1116880.0
2019-08-14,HOSE:SZC,23900.0,24700.0,23800.0,23900.0,213010.0
2019-08-15,HOSE:SZC,23500.0,24300.0,22800.0,24250.0,473350.0
2019-08-16,HOSE:SZC,23900.0,24100.0,23600.0,23600.0,424650.0
2019-08-19,HOSE:SZC,23600.0,24100.0,23500.0,23800.0,230620.0
2019-08-20,HOSE:SZC,23800.0,25100.0,23700.0,25100.0,1063710.0
2019-08-21,HOSE:SZC,25150.0,25500.0,24500.0,24500.0,483160.0
2019-08-22,HOSE:SZC,24500.0,24900.0,24450.0,24450.0,270850.0
2019-08-23,HOSE:SZC,24450.0,24800.0,24100.0,24200.0,290990.0
2019-08-26,HOSE:SZC,24600.0,24750.0,24000.0,24000.0,413740.0
2019-08-27,HOSE:SZC,24300.0,24500.0,23300.0,23300.0,561370.0
2019-08-28,HOSE:SZC,23100.0,23500.0,23000.0,23000.0,369730.0
2019-08-29,HOSE:SZC,22900.0,23200.0,22000.0,22300.0,419740.0
2019-08-30,HOSE:SZC,22450.0,22450.0,21800.0,21800.0,467360.0
2019-09-03,HOSE:SZC,21300.0,21500.0,20300.0,20300.0,514610.0
2019-09-04,HOSE:SZC,19500.0,20300.0,19100.0,20300.0,512630.0
2019-09-05,HOSE:SZC,20600.0,21100.0,20500.0,20500.0,113390.0
2019-09-06,HOSE:SZC,20000.0,20700.0,19800.0,19800.0,87960.0
2019-09-09,HOSE:SZC,19500.0,19500.0,18600.0,18600.0,356620.0
2019-09-10,HOSE:SZC,18600.0,18700.0,17400.0,17400.0,561260.0
2019-09-11,HOSE:SZC,17300.0,18150.0,17300.0,18100.0,315750.0
2019-09-12,HOSE:SZC,18500.0,18800.0,18150.0,18450.0,116680.0
2019-09-13,HOSE:SZC,18450.0,18500.0,17500.0,18200.0,348450.0
2019-09-16,HOSE:SZC,18200.0,18250.0,17900.0,17900.0,144610.0
2019-09-17,HOSE:SZC,17900.0,19150.0,17800.0,19150.0,321190.0
2019-09-18,HOSE:SZC,19150.0,20250.0,19150.0,19400.0,243010.0
2019-09-19,HOSE:SZC,19400.0,19600.0,19100.0,19600.0,153530.0
2019-09-20,HOSE:SZC,19600.0,19600.0,19000.0,19200.0,183980.0
2019-09-23,HOSE:SZC,19200.0,19200.0,18700.0,18750.0,96980.0
2019-09-24,HOSE:SZC,18400.0,18750.0,18000.0,18000.0,244560.0
2019-09-25,HOSE:SZC,17750.0,18800.0,17750.0,18700.0,153340.0
2019-09-26,HOSE:SZC,18900.0,18900.0,18600.0,18600.0,54250.0
2019-09-27,HOSE:SZC,18750.0,18800.0,18500.0,18700.0,91060.0
2019-09-30,HOSE:SZC,18300.0,18700.0,18300.0,18300.0,119220.0
2019-10-01,HOSE:SZC,18800.0,18900.0,18450.0,18500.0,117760.0
2019-10-02,HOSE:SZC,18600.0,19000.0,18500.0,18700.0,143700.0
2019-10-03,HOSE:SZC,18300.0,18900.0,18200.0,18900.0,60330.0
2019-10-04,HOSE:SZC,19000.0,19000.0,18600.0,18650.0,111140.0
2019-10-07,HOSE:SZC,18600.0,18600.0,18200.0,18300.0,94440.0
2019-10-08,HOSE:SZC,18000.0,18400.0,17800.0,18000.0,165920.0
2019-10-09,HOSE:SZC,18100.0,18200.0,17800.0,17800.0,183110.0
2019-10-10,HOSE:SZC,18200.0,18300.0,17800.0,18000.0,125970.0
2019-10-11,HOSE:SZC,17800.0,18250.0,17800.0,18050.0,39400.0
2019-10-14,HOSE:SZC,18150.0,18200.0,17150.0,17300.0,135830.0
2019-10-15,HOSE:SZC,17300.0,17700.0,16800.0,17300.0,296720.0
2019-10-16,HOSE:SZC,17300.0,17700.0,16700.0,16800.0,188660.0
2019-10-17,HOSE:SZC,16800.0,16950.0,16750.0,16800.0,114890.0
2019-10-18,HOSE:SZC,17350.0,17950.0,17350.0,17950.0,360490.0
2019-10-21,HOSE:SZC,18700.0,18800.0,18200.0,18300.0,212920.0
2019-10-22,HOSE:SZC,18300.0,18350.0,18000.0,18000.0,123680.0
2019-10-23,HOSE:SZC,17900.0,18900.0,17800.0,18750.0,256130.0
2019-10-24,HOSE:SZC,18750.0,19000.0,18200.0,18600.0,117930.0
2019-10-25,HOSE:SZC,18700.0,18850.0,18550.0,18600.0,96680.0
2019-10-28,HOSE:SZC,18700.0,18700.0,18150.0,18200.0,160350.0
2019-10-29,HOSE:SZC,18200.0,18250.0,17600.0,17700.0,222120.0
2019-10-30,HOSE:SZC,17900.0,18300.0,17600.0,18000.0,161260.0
2019-10-31,HOSE:SZC,18100.0,18400.0,17700.0,17900.0,68360.0
2019-11-01,HOSE:SZC,17750.0,18000.0,17700.0,17750.0,72960.0
2019-11-04,HOSE:SZC,17950.0,18000.0,17450.0,17500.0,194560.0
2019-11-05,HOSE:SZC,17800.0,17800.0,17100.0,17400.0,90710.0
2019-11-06,HOSE:SZC,17000.0,18000.0,17000.0,17450.0,143500.0
2019-11-07,HOSE:SZC,17550.0,18000.0,17500.0,17600.0,87030.0
2019-11-08,HOSE:SZC,17650.0,17850.0,17550.0,17700.0,94890.0
2019-11-11,HOSE:SZC,17600.0,17700.0,17400.0,17400.0,66530.0
2019-11-12,HOSE:SZC,17400.0,17500.0,17250.0,17500.0,104130.0
2019-11-13,HOSE:SZC,17750.0,17750.0,17200.0,17300.0,75890.0
2019-11-14,HOSE:SZC,17300.0,17400.0,17150.0,17300.0,84450.0
2019-11-15,HOSE:SZC,17100.0,17300.0,17050.0,17050.0,102430.0
2019-11-18,HOSE:SZC,17300.0,17300.0,17000.0,17050.0,86720.0
2019-11-19,HOSE:SZC,17050.0,17450.0,17000.0,17350.0,104450.0
2019-11-20,HOSE:SZC,17450.0,18200.0,17200.0,18150.0,317730.0
2019-11-21,HOSE:SZC,18150.0,18900.0,17900.0,18250.0,608260.0
2019-11-22,HOSE:SZC,18500.0,18500.0,17200.0,17500.0,271480.0
2019-11-25,HOSE:SZC,17300.0,17600.0,17200.0,17350.0,33960.0
2019-11-26,HOSE:SZC,17400.0,17400.0,17250.0,17400.0,99710.0
2019-11-27,HOSE:SZC,17400.0,17600.0,17150.0,17400.0,100850.0
2019-11-28,HOSE:SZC,17500.0,17500.0,17150.0,17300.0,122990.0
2019-11-29,HOSE:SZC,17400.0,17400.0,17100.0,17100.0,85900.0
2019-12-02,HOSE:SZC,17250.0,17250.0,16000.0,16500.0,362930.0
2019-12-03,HOSE:SZC,16300.0,16600.0,16000.0,16400.0,107990.0
2019-12-04,HOSE:SZC,16300.0,16600.0,16050.0,16500.0,58690.0
2019-12-05,HOSE:SZC,16750.0,17000.0,16450.0,16450.0,74150.0
2019-12-06,HOSE:SZC,16450.0,16550.0,16300.0,16300.0,52190.0
2019-12-09,HOSE:SZC,16250.0,16600.0,16200.0,16350.000000000002,163530.0
2019-12-10,HOSE:SZC,16500.0,16500.0,16250.0,16400.0,29920.0
2019-12-11,HOSE:SZC,16300.0,16600.0,16300.0,16400.0,54800.0
2019-12-12,HOSE:SZC,16400.0,17100.0,16250.0,16900.0,125370.0
2019-12-13,HOSE:SZC,17100.0,17100.0,16800.0,17000.0,57850.0
2019-12-16,HOSE:SZC,17100.0,17100.0,16600.0,16600.0,45560.0
2019-12-17,HOSE:SZC,16600.0,17300.0,16400.0,16600.0,231790.0
2019-12-18,HOSE:SZC,16500.0,16900.0,16500.0,16700.0,29410.0
2019-12-19,HOSE:SZC,16700.0,17000.0,16700.0,16750.0,113910.0
2019-12-20,HOSE:SZC,16750.0,17100.0,16400.0,16600.0,60080.0
2019-12-23,HOSE:SZC,16600.0,16800.0,16600.0,16700.0,45750.0
2019-12-24,HOSE:SZC,16700.0,17850.0,16600.0,17850.0,278600.0
2019-12-25,HOSE:SZC,18100.0,18350.0,17550.0,18100.0,351420.0
2019-12-26,HOSE:SZC,18350.0,18400.0,17800.0,18100.0,249200.0
2019-12-27,HOSE:SZC,17900.0,18300.0,17800.0,18100.0,266690.0
2019-12-30,HOSE:SZC,18200.0,18300.0,17500.0,17500.0,359200.0
2019-12-31,HOSE:SZC,17400.0,17800.0,17000.0,17700.0,918780.0
2020-01-02,HOSE:SZC,17550.0,18200.0,17550.0,18000.0,165900.0
2020-01-03,HOSE:SZC,18000.0,18900.0,17750.0,18450.0,750030.0
2020-01-06,HOSE:SZC,18400.0,18400.0,17600.0,17900.0,360360.0
2020-01-07,HOSE:SZC,17900.0,18200.0,17400.0,17900.0,295630.0
2020-01-08,HOSE:SZC,17500.0,17600.0,16700.0,16850.0,482480.0
2020-01-09,HOSE:SZC,17000.0,17300.0,16700.0,16700.0,276620.0
