date,symbol,open,high,low,close,volume
2017-02-02,HOSE:D2D,34350.0,35000.0,34300.0,34700.0,3170.0
2017-02-03,HOSE:D2D,35900.0,35900.0,35300.0,35700.0,17150.0
2017-02-06,HOSE:D2D,36400.0,36400.0,34000.0,34600.0,6590.0
2017-02-07,HOSE:D2D,35900.0,35900.0,35000.0,35000.0,5220.0
2017-02-08,HOSE:D2D,36000.0,36000.0,35000.0,35600.0,15840.0
2017-02-09,HOSE:D2D,34600.0,36000.0,34600.0,36000.0,22650.0
2017-02-10,HOSE:D2D,36000.0,36700.0,36000.0,36300.0,23460.0
2017-02-13,HOSE:D2D,36700.0,38100.0,36200.0,38000.0,45860.0
2017-02-14,HOSE:D2D,38200.0,38400.0,38000.0,38200.0,15900.0
2017-02-15,HOSE:D2D,38200.0,38900.0,37900.0,38900.0,15930.0
2017-02-16,HOSE:D2D,38900.0,39000.0,38300.0,38500.0,26360.0
2017-02-17,HOSE:D2D,39300.0,39300.0,38500.0,38900.0,17580.0
2017-02-20,HOSE:D2D,39700.0,40500.0,39100.0,39700.0,40150.0
2017-02-21,HOSE:D2D,39700.0,39900.0,39200.0,39700.0,18280.0
2017-02-22,HOSE:D2D,39700.0,39700.0,38500.0,38900.0,31300.0
2017-02-23,HOSE:D2D,39500.0,39500.0,38300.0,38300.0,54070.0
2017-02-24,HOSE:D2D,38300.0,38800.0,37600.0,38150.0,25200.0
2017-02-27,HOSE:D2D,38000.0,38600.0,37500.0,37800.0,18970.0
2017-02-28,HOSE:D2D,37800.0,38000.0,37200.0,37300.0,21050.0
2017-03-01,HOSE:D2D,37300.0,38000.0,37300.0,38000.0,13530.0
2017-03-02,HOSE:D2D,37700.0,38500.0,37700.0,38500.0,13010.0
2017-03-03,HOSE:D2D,38400.0,38900.0,38000.0,38550.0,8620.0
2017-03-06,HOSE:D2D,38550.0,39500.0,38000.0,38900.0,16340.0
2017-03-07,HOSE:D2D,38700.0,38800.0,38000.0,38000.0,15560.0
2017-03-08,HOSE:D2D,38000.0,39600.0,38000.0,39000.0,37270.0
2017-03-09,HOSE:D2D,40900.0,41700.0,40300.0,41700.0,97890.0
2017-03-10,HOSE:D2D,42900.0,42900.0,41700.0,42000.0,88450.0
2017-03-13,HOSE:D2D,41500.0,42000.0,41200.0,41800.0,17060.0
2017-03-14,HOSE:D2D,41200.0,43000.0,41000.0,41500.0,39790.0
2017-03-15,HOSE:D2D,42100.0,43300.0,41600.0,43100.0,85390.0
2017-03-16,HOSE:D2D,43100.0,44200.0,42600.0,43800.0,71180.0
2017-03-17,HOSE:D2D,43800.0,44000.0,42500.0,43000.0,54530.0
2017-03-20,HOSE:D2D,42600.0,42800.0,42350.0,42350.0,24560.0
2017-03-21,HOSE:D2D,42400.0,43000.0,42000.0,42900.0,33130.0
2017-03-22,HOSE:D2D,42500.0,42900.0,42000.0,42000.0,25430.0
2017-03-23,HOSE:D2D,42100.0,42100.0,41100.0,41100.0,36350.0
2017-03-24,HOSE:D2D,41500.0,42200.0,41100.0,41400.0,18670.0
2017-03-27,HOSE:D2D,42000.0,42700.0,42000.0,42300.0,6640.0
2017-03-28,HOSE:D2D,42350.0,42350.0,42000.0,42000.0,11950.0
2017-03-29,HOSE:D2D,42500.0,42500.0,42100.0,42100.0,15720.0
2017-03-30,HOSE:D2D,42200.0,42700.0,42200.0,42500.0,9830.0
2017-03-31,HOSE:D2D,42400.0,42700.0,42000.0,42000.0,15790.0
2017-04-03,HOSE:D2D,42100.0,42100.0,42000.0,42000.0,22580.0
2017-04-04,HOSE:D2D,42000.0,42000.0,40600.0,40600.0,44030.0
2017-04-05,HOSE:D2D,41000.0,41400.0,40700.0,40800.0,81000.0
2017-04-07,HOSE:D2D,41000.0,41000.0,40500.0,40800.0,22880.0
2017-04-10,HOSE:D2D,41000.0,41000.0,40600.0,40900.0,23380.0
