date,symbol,open,high,low,close,volume
2017-02-02,HOSE:FTS,13200.0,13200.0,12900.0,12950.0,79300.0
2017-02-03,HOSE:FTS,12900.0,13000.0,12800.0,12950.0,212360.0
2017-02-06,HOSE:FTS,12800.0,13050.0,12800.0,13050.0,32990.0
2017-02-07,HOSE:FTS,13100.0,13100.0,12900.0,12950.0,25790.0
2017-02-08,HOSE:FTS,12800.0,13000.0,12800.0,13000.0,38560.0
2017-02-09,HOSE:FTS,12900.0,12950.0,12800.0,12950.0,48610.0
2017-02-10,HOSE:FTS,12950.0,13000.0,12750.0,13000.0,69740.0
2017-02-13,HOSE:FTS,13000.0,13000.0,12850.0,12850.0,21090.0
2017-02-14,HOSE:FTS,12900.0,12900.0,12700.0,12700.0,56450.0
2017-02-15,HOSE:FTS,12800.0,12950.0,12700.0,12950.0,34830.0
2017-02-16,HOSE:FTS,12950.0,13000.0,12900.0,12950.0,76540.0
2017-02-17,HOSE:FTS,12900.0,13000.0,12850.0,13000.0,37130.0
2017-02-20,HOSE:FTS,13100.0,13900.0,13100.0,13800.0,205700.0
2017-02-21,HOSE:FTS,13900.0,14000.0,13600.0,13600.0,50710.0
2017-02-22,HOSE:FTS,13800.0,13800.0,13650.0,13650.0,34540.0
2017-02-23,HOSE:FTS,13200.0,13400.0,13150.0,13200.0,64840.0
2017-02-24,HOSE:FTS,13100.0,13200.0,13000.0,13000.0,55620.0
2017-02-27,HOSE:FTS,13000.0,13800.0,12900.0,13500.0,45430.0
2017-02-28,HOSE:FTS,13000.0,13500.0,13000.0,13000.0,23570.0
2017-03-01,HOSE:FTS,13200.0,13350.0,13200.0,13350.0,20000.0
2017-03-02,HOSE:FTS,13400.0,13400.0,13050.0,13100.0,3550.0
2017-03-03,HOSE:FTS,13000.0,13500.0,13000.0,13400.0,72190.0
2017-03-06,HOSE:FTS,13650.0,13650.0,13450.0,13500.0,45000.0
2017-03-07,HOSE:FTS,13400.0,13450.0,13400.0,13400.0,21170.0
2017-03-08,HOSE:FTS,13400.0,13400.0,13400.0,13400.0,5510.0
2017-03-09,HOSE:FTS,13000.0,13400.0,13000.0,13400.0,17230.0
2017-03-10,HOSE:FTS,13100.0,13100.0,13050.0,13050.0,10980.0
2017-03-13,HOSE:FTS,13050.0,13200.0,13050.0,13200.0,8030.0
2017-03-14,HOSE:FTS,13200.0,13300.0,13100.0,13300.0,22750.0
2017-03-15,HOSE:FTS,13100.0,13100.0,12850.0,13100.0,46700.0
2017-03-16,HOSE:FTS,13100.0,13100.0,12900.0,13000.0,20490.0
2017-03-17,HOSE:FTS,13000.0,13100.0,12950.0,13000.0,32660.0
2017-03-20,HOSE:FTS,13250.0,13250.0,13000.0,13000.0,55080.0
2017-03-21,HOSE:FTS,13000.0,13100.0,13000.0,13000.0,21290.0
2017-03-22,HOSE:FTS,12950.0,13000.0,12950.0,12950.0,18990.0
2017-03-23,HOSE:FTS,12900.0,13000.0,12850.0,12950.0,32440.0
2017-03-24,HOSE:FTS,12900.0,13250.0,12900.0,13100.0,98620.0
2017-03-27,HOSE:FTS,13150.0,13700.0,13150.0,13650.0,288540.0
2017-03-28,HOSE:FTS,13600.0,13600.0,13450.0,13500.0,91410.0
2017-03-29,HOSE:FTS,13450.0,13650.0,13400.0,13650.0,32040.0
2017-03-30,HOSE:FTS,13600.0,13700.0,13500.0,13500.0,68850.0
2017-03-31,HOSE:FTS,13550.0,13600.0,13450.0,13550.0,44880.0
2017-04-03,HOSE:FTS,13550.0,13750.0,13550.0,13550.0,44450.0
2017-04-04,HOSE:FTS,13550.0,13550.0,13500.0,13500.0,44140.0
2017-04-05,HOSE:FTS,13400.0,13550.0,13400.0,13400.0,62740.0
2017-04-07,HOSE:FTS,13100.0,13600.0,13100.0,13500.0,56300.0
2017-04-10,HOSE:FTS,13550.0,13550.0,13500.0,13500.0,66370.0
2017-04-11,HOSE:FTS,13500.0,13550.0,13400.0,13500.0,46290.0
2017-04-12,HOSE:FTS,13550.0,13550.0,13350.0,13350.0,59000.0
2017-04-13,HOSE:FTS,13400.0,13550.0,13400.0,13400.0,111250.0
2017-04-14,HOSE:FTS,13350.0,13500.0,13300.0,13500.0,19030.0
2017-04-17,HOSE:FTS,13650.0,13650.0,13500.0,13550.0,30910.0
2017-04-18,HOSE:FTS,13200.0,13550.0,13200.0,13400.0,18940.0
2017-04-19,HOSE:FTS,13500.0,13500.0,13400.0,13500.0,10560.0
2017-04-20,HOSE:FTS,13500.0,13500.0,13400.0,13500.0,22040.0
2017-04-21,HOSE:FTS,13500.0,13550.0,13500.0,13550.0,60630.0
2017-04-24,HOSE:FTS,13550.0,13550.0,13450.0,13450.0,11990.0
2017-04-25,HOSE:FTS,13400.0,13500.0,13400.0,13450.0,16280.0
2017-04-26,HOSE:FTS,13400.0,13500.0,13200.0,13500.0,18490.0
2017-04-27,HOSE:FTS,13500.0,13550.0,13500.0,13550.0,31330.0
2017-04-28,HOSE:FTS,13600.0,13600.0,13500.0,13550.0,17450.0
2017-05-03,HOSE:FTS,13550.0,13600.0,13550.0,13550.0,13070.0
2017-05-04,HOSE:FTS,13550.0,13600.0,13500.0,13550.0,18130.0
2017-05-05,HOSE:FTS,13600.0,14000.0,13550.0,13700.0,44750.0
2017-05-08,HOSE:FTS,12300.0,12350.0,12200.0,12200.0,13720.0
2017-05-09,HOSE:FTS,12200.0,12200.0,11900.0,12000.0,5870.0
2017-05-10,HOSE:FTS,12100.0,12200.0,11950.0,12050.0,40740.0
2017-05-11,HOSE:FTS,12100.0,12200.0,11950.0,11950.0,29650.0
2017-05-12,HOSE:FTS,11950.0,12100.0,11950.0,12000.0,35160.0
2017-05-15,HOSE:FTS,12000.0,12050.0,11900.0,12000.0,17730.0
