date,symbol,open,high,low,close,volume
2018-11-12,HOSE:HTN,27950.0,27950.0,27950.0,27950.0,147670.0
2018-11-13,HOSE:HTN,29900.0,29900.0,29900.0,29900.0,256400.0
2018-11-14,HOSE:HTN,30000.0,31500.0,28700.0,30200.0,332170.0
2018-11-15,HOSE:HTN,28600.0,30600.0,28600.0,30400.0,214090.0
2018-11-16,HOSE:HTN,29500.0,31000.0,29500.0,30400.0,274160.0
2018-11-19,HOSE:HTN,30200.0,30500.0,29300.0,30500.0,241150.0
2018-11-20,HOSE:HTN,30500.0,30500.0,29500.0,29500.0,130070.0
2018-11-21,HOSE:HTN,29500.0,29600.0,29000.0,29000.0,119290.0
2018-11-22,HOSE:HTN,29700.0,29700.0,28100.0,29500.0,192500.0
2018-11-23,HOSE:HTN,29500.0,29800.0,29000.0,29100.0,152850.0
2018-11-26,HOSE:HTN,29850.0,30200.0,29500.0,30000.0,209270.0
2018-11-27,HOSE:HTN,30000.0,30200.0,29700.0,30200.0,265630.0
2018-11-28,HOSE:HTN,30000.0,30350.0,29700.0,30200.0,457020.0
2018-11-29,HOSE:HTN,30000.0,30300.0,29750.0,30200.0,322000.0
2018-11-30,HOSE:HTN,26500.0,26500.0,25100.0,25100.0,116870.0
2018-12-03,HOSE:HTN,25100.0,25650.0,25100.0,25300.0,193120.0
2018-12-04,HOSE:HTN,24500.0,24750.0,24000.0,24300.0,177060.0
2018-12-05,HOSE:HTN,24000.0,24200.0,23500.0,23800.0,230920.0
2018-12-06,HOSE:HTN,23500.0,24500.0,23500.0,24500.0,238730.0
2018-12-07,HOSE:HTN,23800.0,24600.0,23500.0,24200.0,137610.0
2018-12-10,HOSE:HTN,23750.0,24250.0,23400.0,23700.0,96290.0
2018-12-11,HOSE:HTN,23700.0,23900.0,23300.0,23700.0,87890.0
2018-12-12,HOSE:HTN,23650.0,23850.0,23400.0,23750.0,100300.0
2018-12-13,HOSE:HTN,23600.0,23800.0,23300.0,23500.0,82280.0
2018-12-14,HOSE:HTN,23450.0,23450.0,23000.0,23000.0,34080.0
2018-12-17,HOSE:HTN,23000.0,23100.0,22650.0,22900.0,12810.0
2018-12-18,HOSE:HTN,21400.0,22850.0,21400.0,21400.0,17080.0
2018-12-19,HOSE:HTN,22000.0,22000.0,21000.0,21400.0,13640.0
