date,symbol,open,high,low,close,volume
2017-02-02,HOSE:DCM,9800.0,9950.0,9700.0,9750.0,642890.0
2017-02-03,HOSE:DCM,9770.0,9890.0,9700.0,9700.0,562760.0
2017-02-06,HOSE:DCM,9700.0,9780.0,9500.0,9500.0,672480.0
2017-02-07,HOSE:DCM,9500.0,9740.0,9450.0,9700.0,1249180.0
2017-02-08,HOSE:DCM,9780.0,10150.0,9710.0,10100.0,1208500.0
2017-02-09,HOSE:DCM,10250.0,10600.0,10250.0,10400.0,1763910.0
2017-02-10,HOSE:DCM,10400.0,10800.0,10300.0,10450.0,1265680.0
2017-02-13,HOSE:DCM,10400.0,10550.0,10350.0,10450.0,846850.0
2017-02-14,HOSE:DCM,10400.0,10500.0,10300.0,10450.0,757450.0
2017-02-15,HOSE:DCM,10400.0,10550.0,10400.0,10450.0,664790.0
2017-02-16,HOSE:DCM,10500.0,10750.0,10450.0,10450.0,1069700.0
2017-02-17,HOSE:DCM,10500.0,10650.0,10300.0,10300.0,1244730.0
2017-02-20,HOSE:DCM,10300.0,10400.0,10200.0,10300.0,699590.0
2017-02-21,HOSE:DCM,10300.0,10450.0,10300.0,10350.0,848990.0
2017-02-22,HOSE:DCM,10400.0,10450.0,10350.0,10350.0,717150.0
2017-02-23,HOSE:DCM,10350.0,10900.0,10300.0,10800.0,1356070.0
2017-02-24,HOSE:DCM,10900.0,10950.0,10600.0,10700.0,401740.0
2017-02-27,HOSE:DCM,10750.0,11400.0,10700.0,11250.0,1064300.0
2017-02-28,HOSE:DCM,11300.0,11300.0,10850.0,10900.0,703760.0
2017-03-01,HOSE:DCM,11000.0,11650.0,11000.0,11600.0,1821570.0
2017-03-02,HOSE:DCM,11600.0,11650.0,11300.0,11400.0,885770.0
2017-03-03,HOSE:DCM,11400.0,11550.0,11200.0,11500.0,611950.0
2017-03-06,HOSE:DCM,11350.0,11700.0,11350.0,11450.0,829890.0
2017-03-07,HOSE:DCM,11400.0,11600.0,11300.0,11500.0,592690.0
2017-03-08,HOSE:DCM,11450.0,11600.0,11400.0,11400.0,484510.0
2017-03-09,HOSE:DCM,11400.0,11450.0,11300.0,11400.0,622710.0
2017-03-10,HOSE:DCM,11400.0,11400.0,11100.0,11200.0,836110.0
2017-03-13,HOSE:DCM,11200.0,11200.0,11050.0,11150.0,566650.0
2017-03-14,HOSE:DCM,11200.0,11350.0,11100.0,11350.0,518010.0
2017-03-15,HOSE:DCM,11400.0,11400.0,11200.0,11250.0,528550.0
2017-03-16,HOSE:DCM,11400.0,11400.0,11250.0,11350.0,767050.0
2017-03-17,HOSE:DCM,11350.0,11500.0,11350.0,11400.0,667290.0
2017-03-20,HOSE:DCM,11450.0,11500.0,11350.0,11400.0,682990.0
2017-03-21,HOSE:DCM,11400.0,11500.0,11250.0,11300.0,481330.0
2017-03-22,HOSE:DCM,11200.0,11300.0,11150.0,11150.0,622870.0
2017-03-23,HOSE:DCM,11100.0,11200.0,10700.0,10900.0,1564620.0
2017-03-24,HOSE:DCM,10800.0,10950.0,10400.0,10550.0,1388350.0
2017-03-27,HOSE:DCM,10700.0,10700.0,10500.0,10550.0,340960.0
2017-03-28,HOSE:DCM,10600.0,10700.0,10550.0,10600.0,439740.0
2017-03-29,HOSE:DCM,10600.0,10650.0,10500.0,10500.0,433120.0
2017-03-30,HOSE:DCM,10550.0,10600.0,10400.0,10500.0,300880.0
2017-03-31,HOSE:DCM,10550.0,10550.0,10300.0,10450.0,475790.0
2017-04-03,HOSE:DCM,10450.0,10450.0,10200.0,10250.0,1419120.0
2017-04-04,HOSE:DCM,10300.0,10500.0,10100.0,10300.0,560790.0
2017-04-05,HOSE:DCM,10450.0,10450.0,10250.0,10250.0,365890.0
2017-04-07,HOSE:DCM,10250.0,10400.0,10250.0,10300.0,465420.0
2017-04-10,HOSE:DCM,10300.0,10400.0,10300.0,10400.0,375080.0
2017-04-11,HOSE:DCM,10350.0,10500.0,10300.0,10400.0,620910.0
2017-04-12,HOSE:DCM,10400.0,10800.0,10350.0,10600.0,1710210.0
2017-04-13,HOSE:DCM,10800.0,11000.0,10650.0,10650.0,939450.0
2017-04-14,HOSE:DCM,10650.0,10700.0,10400.0,10550.0,505550.0
2017-04-17,HOSE:DCM,10500.0,10650.0,10250.0,10250.0,1199380.0
2017-04-18,HOSE:DCM,10250.0,10350.0,10200.0,10350.0,1083240.0
2017-04-19,HOSE:DCM,10350.0,11050.0,10350.0,11050.0,3343980.0
2017-04-20,HOSE:DCM,11300.0,11550.0,10800.0,11150.0,3919100.0
2017-04-21,HOSE:DCM,11300.0,11450.0,11000.0,11150.0,1191800.0
2017-04-24,HOSE:DCM,11150.0,11250.0,10950.0,10950.0,1456020.0
2017-04-25,HOSE:DCM,10800.0,11400.0,10800.0,11250.0,2065080.0
2017-04-26,HOSE:DCM,11600.0,12000.0,11500.0,12000.0,4498320.0
2017-04-27,HOSE:DCM,12600.0,12800.0,12400.0,12700.0,7809260.0
2017-04-28,HOSE:DCM,12600.0,13200.0,12450.0,13150.0,5891680.0
2017-05-03,HOSE:DCM,13150.0,13950.0,13150.0,13850.0,6557470.0
2017-05-04,HOSE:DCM,13900.0,13900.0,13450.0,13650.0,8792790.0
2017-05-05,HOSE:DCM,13550.0,14450.0,13400.0,14350.0,5811720.0
2017-05-08,HOSE:DCM,14500.0,14950.0,14200.0,14200.0,5456220.0
2017-05-09,HOSE:DCM,14000.0,14500.0,14000.0,14400.0,3809220.0
2017-05-10,HOSE:DCM,14500.0,14850.0,14400.0,14450.0,4327590.0
2017-05-11,HOSE:DCM,14500.0,14800.0,14350.0,14750.0,3258450.0
2017-05-12,HOSE:DCM,14800.0,14900.0,14500.0,14600.0,5131790.0
2017-05-15,HOSE:DCM,14400.0,14600.0,14150.0,14200.0,5983880.0
2017-05-16,HOSE:DCM,14100.0,15150.0,13800.0,14800.0,7811430.0
2017-05-17,HOSE:DCM,15350.0,15350.0,14700.0,14700.0,8024160.0
2017-05-18,HOSE:DCM,14350.0,14550.0,13800.0,13800.0,3777480.0
2017-05-19,HOSE:DCM,13600.0,13950.0,13250.0,13300.0,5794260.0
2017-05-22,HOSE:DCM,13300.0,13550.0,12850.0,13200.0,4767610.0
2017-05-23,HOSE:DCM,13050.0,13600.0,12900.0,13000.0,4435370.0
2017-05-24,HOSE:DCM,12900.0,13150.0,12500.0,12850.0,6142110.0
2017-05-25,HOSE:DCM,12850.0,13300.0,12850.0,13250.0,5396690.0
2017-05-26,HOSE:DCM,13450.0,13450.0,12900.0,13000.0,4254720.0
2017-05-29,HOSE:DCM,13050.0,13350.0,13050.0,13100.0,2877640.0
2017-05-30,HOSE:DCM,13100.0,13200.0,12600.0,12600.0,3476970.0
2017-05-31,HOSE:DCM,12550.0,13200.0,12500.0,12900.0,4330880.0
2017-06-01,HOSE:DCM,13100.0,13500.0,13000.0,13150.0,4733330.0
2017-06-02,HOSE:DCM,13150.0,13450.0,13000.0,13400.0,2549210.0
2017-06-05,HOSE:DCM,13600.0,14150.0,13450.0,13900.0,5130360.0
2017-06-06,HOSE:DCM,13950.0,14000.0,13800.0,13800.0,2798270.0
2017-06-07,HOSE:DCM,13800.0,14300.0,13750.0,13950.0,3579250.0
2017-06-08,HOSE:DCM,13950.0,14100.0,13750.0,13800.0,2891160.0
2017-06-09,HOSE:DCM,13850.0,13900.0,13700.0,13700.0,1895720.0
2017-06-12,HOSE:DCM,13700.0,13800.0,13500.0,13550.0,2410580.0
2017-06-13,HOSE:DCM,13550.0,14000.0,13450.0,14000.0,2666810.0
2017-06-14,HOSE:DCM,14050.0,14050.0,13800.0,13900.0,2331060.0
2017-06-15,HOSE:DCM,13600.0,13700.0,13250.0,13450.0,3144370.0
2017-06-16,HOSE:DCM,13450.0,13500.0,13200.0,13200.0,2589780.0
2017-06-19,HOSE:DCM,13200.0,13300.0,13000.0,13000.0,3784370.0
2017-06-20,HOSE:DCM,13050.0,13500.0,13000.0,13400.0,2951780.0
2017-06-21,HOSE:DCM,13350.0,13400.0,13100.0,13100.0,2287840.0
2017-06-22,HOSE:DCM,13250.0,13500.0,13150.0,13500.0,4219780.0
2017-06-23,HOSE:DCM,13750.0,13900.0,13650.0,13800.0,4567130.0
2017-06-26,HOSE:DCM,13950.0,14100.0,13800.0,13800.0,3873670.0
2017-06-27,HOSE:DCM,13750.0,13900.0,13600.0,13600.0,3096880.0
2017-06-28,HOSE:DCM,13550.0,13800.0,13550.0,13650.0,2273010.0
2017-06-29,HOSE:DCM,13750.0,14050.0,13700.0,13900.0,4104540.0
2017-06-30,HOSE:DCM,14000.0,14300.0,14000.0,14250.0,4325660.0
2017-07-03,HOSE:DCM,14300.0,14500.0,14250.0,14350.0,3373470.0
2017-07-04,HOSE:DCM,14300.0,14350.0,14100.0,14250.0,3690720.0
2017-07-05,HOSE:DCM,14250.0,14250.0,14100.0,14200.0,2475440.0
2017-07-06,HOSE:DCM,14200.0,15000.0,14200.0,15000.0,7191880.0
2017-07-07,HOSE:DCM,15000.0,15150.0,14250.0,14450.0,7386680.0
2017-07-10,HOSE:DCM,14400.0,14400.0,13750.0,13800.0,5419890.0
2017-07-11,HOSE:DCM,13950.0,14400.0,13700.0,14350.0,5536790.0
2017-07-12,HOSE:DCM,14350.0,14800.0,14100.0,14350.0,3988760.0
2017-07-13,HOSE:DCM,14350.0,14450.0,14250.0,14250.0,1991470.0
2017-07-14,HOSE:DCM,14250.0,14450.0,14050.0,14200.0,3683440.0
2017-07-17,HOSE:DCM,14200.0,14200.0,13600.0,13650.0,4276920.0
2017-07-18,HOSE:DCM,13500.0,13700.0,13300.0,13450.0,2603910.0
2017-07-19,HOSE:DCM,13650.0,13750.0,13500.0,13600.0,2043510.0
2017-07-20,HOSE:DCM,13550.0,13600.0,13350.0,13500.0,1780140.0
2017-07-21,HOSE:DCM,13650.0,13650.0,13300.0,13350.0,1425200.0
2017-07-24,HOSE:DCM,13350.0,13650.0,13150.0,13400.0,1992100.0
2017-07-25,HOSE:DCM,13250.0,13600.0,13250.0,13600.0,973380.0
2017-07-26,HOSE:DCM,13700.0,13850.0,13600.0,13850.0,2392960.0
2017-07-27,HOSE:DCM,13900.0,13900.0,13650.0,13700.0,1286940.0
2017-07-28,HOSE:DCM,13750.0,13800.0,13550.0,13650.0,2579990.0
2017-07-31,HOSE:DCM,13700.0,13800.0,13600.0,13600.0,2382780.0
2017-08-01,HOSE:DCM,13650.0,14100.0,13650.0,14000.0,3425430.0
2017-08-02,HOSE:DCM,13900.0,14150.0,13750.0,14050.0,2761880.0
2017-08-03,HOSE:DCM,14100.0,14300.0,14050.0,14100.0,2726660.0
2017-08-04,HOSE:DCM,14100.0,14600.0,14100.0,14400.0,3706640.0
2017-08-07,HOSE:DCM,15000.0,15000.0,14500.0,14500.0,5921420.0
2017-08-08,HOSE:DCM,14500.0,14600.0,14050.0,14050.0,5192540.0
2017-08-09,HOSE:DCM,13950.0,14100.0,13600.0,13650.0,4740270.0
2017-08-10,HOSE:DCM,13650.0,14000.0,13600.0,13700.0,2273480.0
2017-08-11,HOSE:DCM,13700.0,13850.0,13650.0,13750.0,1393210.0
2017-08-14,HOSE:DCM,13750.0,14050.0,13750.0,14000.0,2186020.0
2017-08-15,HOSE:DCM,14150.0,14150.0,13800.0,13800.0,1393220.0
2017-08-16,HOSE:DCM,14100.0,14300.0,14050.0,14150.0,3274080.0
2017-08-17,HOSE:DCM,14300.0,14300.0,13900.0,13900.0,1893180.0
2017-08-18,HOSE:DCM,13850.0,14150.0,13800.0,14000.0,1782340.0
2017-08-21,HOSE:DCM,14000.0,14000.0,13750.0,13750.0,1623520.0
2017-08-22,HOSE:DCM,13700.0,13800.0,13650.0,13750.0,1254910.0
2017-08-23,HOSE:DCM,13750.0,13800.0,13600.0,13700.0,900150.0
2017-08-24,HOSE:DCM,13700.0,13800.0,13600.0,13750.0,1264930.0
2017-08-25,HOSE:DCM,13750.0,13800.0,13300.0,13500.0,2770530.0
2017-08-28,HOSE:DCM,13500.0,13750.0,13450.0,13700.0,1823200.0
2017-08-29,HOSE:DCM,13650.0,13700.0,13550.0,13550.0,1521430.0
2017-08-30,HOSE:DCM,13550.0,13650.0,13500.0,13500.0,1904730.0
2017-08-31,HOSE:DCM,13500.0,13650.0,13400.0,13550.0,1726010.0
2017-09-01,HOSE:DCM,13500.0,13650.0,13450.0,13450.0,1148350.0
2017-09-05,HOSE:DCM,13450.0,13700.0,13400.0,13550.0,1583640.0
2017-09-06,HOSE:DCM,13600.0,13650.0,13500.0,13600.0,1086640.0
2017-09-07,HOSE:DCM,13650.0,13750.0,13550.0,13650.0,1292860.0
2017-09-08,HOSE:DCM,13650.0,13700.0,13500.0,13500.0,1673240.0
2017-09-11,HOSE:DCM,13500.0,13550.0,13400.0,13450.0,1179120.0
2017-09-12,HOSE:DCM,13500.0,13500.0,13400.0,13450.0,1073660.0
2017-09-13,HOSE:DCM,13450.0,13500.0,13400.0,13450.0,918840.0
2017-09-14,HOSE:DCM,13500.0,13850.0,13500.0,13650.0,2681680.0
2017-09-15,HOSE:DCM,13700.0,13750.0,13600.0,13650.0,852530.0
2017-09-18,HOSE:DCM,13650.0,13700.0,13500.0,13600.0,1339650.0
2017-09-19,HOSE:DCM,13550.0,14100.0,13500.0,13900.0,4475150.0
2017-09-20,HOSE:DCM,14000.0,14000.0,13750.0,13850.0,1423520.0
2017-09-21,HOSE:DCM,13850.0,13900.0,13750.0,13750.0,1045140.0
2017-09-22,HOSE:DCM,13850.0,13950.0,13700.0,13850.0,1746430.0
2017-09-25,HOSE:DCM,13850.0,13850.0,13650.0,13650.0,1217990.0
2017-09-26,HOSE:DCM,13650.0,13750.0,13600.0,13650.0,1405260.0
2017-09-27,HOSE:DCM,13750.0,13750.0,13600.0,13650.0,881200.0
2017-09-28,HOSE:DCM,13650.0,13850.0,13650.0,13800.0,1754540.0
2017-09-29,HOSE:DCM,13800.0,13850.0,13650.0,13650.0,869290.0
2017-10-02,HOSE:DCM,13700.0,13700.0,13500.0,13550.0,1283430.0
