date,symbol,open,high,low,close,volume
2018-02-21,HOSE:BCM,29600.0,29600.0,25000.0,25000.0,81200.0
2018-02-22,HOSE:BCM,26000.0,26000.0,25000.0,25000.0,28900.0
2018-02-23,HOSE:BCM,25200.0,25200.0,22400.0,23000.0,37800.0
2018-02-26,HOSE:BCM,22000.0,24300.0,20000.0,22900.0,21100.0
2018-02-27,HOSE:BCM,24800.0,24800.0,20000.0,24000.0,34700.0
2018-02-28,HOSE:BCM,20400.0,22000.0,20400.0,22000.0,2300.0
2018-03-01,HOSE:BCM,22000.0,22200.0,21000.0,22200.0,21100.0
2018-03-02,HOSE:BCM,21900.0,21900.0,20500.0,21600.0,24900.0
2018-03-05,HOSE:BCM,21200.0,21500.0,21000.0,21300.0,35500.0
2018-03-06,HOSE:BCM,22500.0,22500.0,20500.0,21700.0,4200.0
2018-03-07,HOSE:BCM,20500.0,20500.0,20000.0,20200.0,3000.0
2018-03-08,HOSE:BCM,21000.0,21000.0,21000.0,21000.0,2100.0
2018-03-09,HOSE:BCM,21000.0,21000.0,18000.0,20900.0,36700.0
2018-03-12,HOSE:BCM,20000.0,20900.0,19500.0,20500.0,7000.0
2018-03-13,HOSE:BCM,20000.0,20000.0,19200.0,19800.0,15100.0
2018-03-14,HOSE:BCM,19100.0,19700.0,18800.0,18800.0,11700.0
2018-03-15,HOSE:BCM,18300.0,19500.0,18000.0,19300.0,29700.0
2018-03-16,HOSE:BCM,20900.0,21500.0,19500.0,20000.0,33500.0
2018-03-19,HOSE:BCM,20200.0,21200.0,20200.0,21200.0,14000.0
2018-03-20,HOSE:BCM,20000.0,20900.0,19100.0,20000.0,101100.0
2018-03-21,HOSE:BCM,20500.0,20500.0,19100.0,19800.0,63600.0
2018-03-22,HOSE:BCM,20000.0,22400.0,19800.0,22400.0,135400.0
2018-03-23,HOSE:BCM,22300.0,23800.0,22000.0,23500.0,97700.0
2018-03-26,HOSE:BCM,24300.0,24400.0,22700.0,24000.0,198500.0
2018-03-27,HOSE:BCM,24000.0,26800.0,20900.0,24000.0,362200.0
2018-03-28,HOSE:BCM,23600.0,26000.0,22500.0,23900.0,433200.0
2018-03-29,HOSE:BCM,23800.0,25300.0,23500.0,23800.0,272700.0
2018-03-30,HOSE:BCM,24100.0,25000.0,24100.0,24900.0,46000.0
2018-04-02,HOSE:BCM,25000.0,25700.0,25000.0,25700.0,47800.0
2018-04-03,HOSE:BCM,25900.0,27000.0,25500.0,26300.0,99300.0
2018-04-04,HOSE:BCM,26300.0,26300.0,25600.0,26000.0,60400.0
2018-04-05,HOSE:BCM,26000.0,26300.0,25600.0,26200.0,206800.0
2018-04-06,HOSE:BCM,26000.0,26200.0,25500.0,25800.0,70500.0
2018-04-09,HOSE:BCM,25400.0,26800.0,25300.0,26500.0,71600.0
2018-04-10,HOSE:BCM,25300.0,26200.0,25300.0,26000.0,63800.0
