date,symbol,open,high,low,close,volume
2017-02-28,HOSE:VJC,108000.0,108000.0,108000.0,108000.0,12030.0
2017-03-01,HOSE:VJC,115500.0,115500.0,115500.0,115500.0,610670.0
2017-03-02,HOSE:VJC,123500.0,123500.0,123500.0,123500.0,330550.0
2017-03-03,HOSE:VJC,132100.0,132100.0,123500.0,132100.0,2827380.0
2017-03-06,HOSE:VJC,134000.0,138000.0,132100.0,137400.0,1155300.0
2017-03-07,HOSE:VJC,137400.0,137500.0,130100.0,132500.0,983900.0
2017-03-08,HOSE:VJC,130100.0,132500.0,126500.0,130000.0,916200.0
2017-03-09,HOSE:VJC,128700.0,131000.0,128700.0,130600.0,635920.0
2017-03-10,HOSE:VJC,130600.0,131000.0,128800.0,131000.0,473480.0
2017-03-13,HOSE:VJC,131500.0,131900.0,130300.0,131000.0,566660.0
2017-03-14,HOSE:VJC,130400.0,130800.0,129500.0,129500.0,410150.0
2017-03-15,HOSE:VJC,129000.0,129500.0,121000.0,121500.0,662540.0
2017-03-16,HOSE:VJC,121500.0,122000.0,116500.0,116500.0,534810.0
2017-03-17,HOSE:VJC,115600.0,121000.0,113000.0,117500.0,518260.0
2017-03-20,HOSE:VJC,120000.0,125700.0,118500.0,125700.0,307470.0
2017-03-21,HOSE:VJC,125700.0,129800.0,125400.0,125400.0,348100.0
2017-03-22,HOSE:VJC,125000.0,125900.0,123400.0,125000.0,380360.0
2017-03-23,HOSE:VJC,125000.0,127500.0,124700.0,126000.0,583643.0
2017-03-24,HOSE:VJC,127000.0,128900.0,127000.0,128000.0,717630.0
2017-03-27,HOSE:VJC,128500.0,131000.0,128500.0,129900.0,654930.0
2017-03-28,HOSE:VJC,131000.0,133700.0,130000.0,130900.0,675680.0
2017-03-29,HOSE:VJC,131900.0,131900.0,130000.0,131700.0,426200.0
2017-03-30,HOSE:VJC,132000.0,132000.0,128000.0,128000.0,391980.0
2017-03-31,HOSE:VJC,129900.0,129900.0,128000.0,128100.0,358710.0
2017-04-03,HOSE:VJC,128000.0,129500.0,125800.0,125800.0,382490.0
2017-04-04,HOSE:VJC,129000.0,129900.0,126100.0,128000.0,759220.0
2017-04-05,HOSE:VJC,127300.0,130100.0,126500.0,128700.0,804790.0
2017-04-07,HOSE:VJC,129100.0,129200.0,128700.0,129100.0,380370.0
2017-04-10,HOSE:VJC,129100.0,131500.0,128900.0,130800.0,1065530.0
2017-04-11,HOSE:VJC,131000.0,132000.0,130900.0,131800.0,206460.0
2017-04-12,HOSE:VJC,131100.0,134600.0,131100.0,134100.0,458390.0
2017-04-13,HOSE:VJC,134000.0,134400.0,133800.0,134200.0,278260.0
2017-04-14,HOSE:VJC,134300.0,134400.0,131000.0,133200.0,335130.0
2017-04-17,HOSE:VJC,131500.0,133800.0,130000.0,131700.0,227200.0
2017-04-18,HOSE:VJC,130100.0,131800.0,128000.0,129000.0,263970.0
2017-04-19,HOSE:VJC,129000.0,131500.0,127900.0,131400.0,255600.0
2017-04-20,HOSE:VJC,131400.0,131800.0,129500.0,131600.0,313760.0
2017-04-21,HOSE:VJC,131900.0,131900.0,130700.0,131400.0,218910.0
2017-04-24,HOSE:VJC,131400.0,131800.0,129400.0,129400.0,229020.0
2017-04-25,HOSE:VJC,129400.0,129400.0,127500.0,128000.0,212370.0
2017-04-26,HOSE:VJC,128000.0,129300.0,128000.0,129200.0,304330.0
2017-04-27,HOSE:VJC,131000.0,131000.0,128100.0,128100.0,329050.0
2017-04-28,HOSE:VJC,129400.0,129400.0,127500.0,127700.0,1744037.0
2017-05-03,HOSE:VJC,128700.0,128700.0,127600.0,127900.0,244220.0
2017-05-04,HOSE:VJC,127900.0,130000.0,127900.0,130000.0,351660.0
2017-05-05,HOSE:VJC,130200.0,130200.0,128500.0,129800.0,234430.0
2017-05-08,HOSE:VJC,129900.0,129900.0,129000.0,129600.0,244970.0
2017-05-09,HOSE:VJC,129000.0,129500.0,128000.0,128800.0,292990.0
2017-05-10,HOSE:VJC,128800.0,130500.0,128400.0,130500.0,421080.0
2017-05-11,HOSE:VJC,130200.0,130800.0,129700.0,130400.0,425720.0
2017-05-12,HOSE:VJC,130000.0,130800.0,129500.0,130000.0,329590.0
2017-05-15,HOSE:VJC,129000.0,129900.0,128000.0,128500.0,342370.0
2017-05-16,HOSE:VJC,128500.0,128500.0,127000.0,128000.0,381790.0
2017-05-17,HOSE:VJC,128200.0,128700.0,126400.0,128000.0,361550.0
2017-05-18,HOSE:VJC,128000.0,128000.0,126400.0,127000.0,233910.0
2017-05-19,HOSE:VJC,127000.0,127800.0,126400.0,127800.0,347600.0
2017-05-22,HOSE:VJC,126500.0,129000.0,126500.0,128400.0,239240.0
2017-05-23,HOSE:VJC,127000.0,128300.0,127000.0,127800.0,270840.0
2017-05-24,HOSE:VJC,127800.0,127800.0,126900.0,127000.0,274860.0
2017-05-25,HOSE:VJC,127000.0,127100.0,125600.0,126000.0,291450.0
2017-05-26,HOSE:VJC,126100.0,127000.0,126100.0,126800.0,303420.0
2017-05-29,HOSE:VJC,126500.0,127800.0,126500.0,127800.0,233250.0
2017-05-30,HOSE:VJC,127800.0,127800.0,127000.0,127500.0,232230.0
2017-05-31,HOSE:VJC,127400.0,127800.0,127200.0,127800.0,291420.0
2017-06-01,HOSE:VJC,127800.0,130000.0,127600.0,130000.0,352300.0
2017-06-02,HOSE:VJC,131000.0,132900.0,130600.0,131000.0,550930.0
2017-06-05,HOSE:VJC,131000.0,131000.0,129500.0,130000.0,352740.0
2017-06-06,HOSE:VJC,130000.0,131000.0,129800.0,130100.0,384530.0
2017-06-07,HOSE:VJC,130100.0,130500.0,127000.0,127500.0,481910.0
2017-06-08,HOSE:VJC,129500.0,129700.0,127900.0,127900.0,412620.0
2017-06-09,HOSE:VJC,128700.0,128700.0,126500.0,127000.0,394470.0
2017-06-12,HOSE:VJC,127700.0,128300.0,126300.0,127000.0,300880.0
2017-06-13,HOSE:VJC,127900.0,127900.0,126600.0,127600.0,336730.0
2017-06-14,HOSE:VJC,127800.0,127900.0,127000.0,127000.0,490260.0
2017-06-15,HOSE:VJC,128300.0,128300.0,126500.0,126500.0,338740.0
2017-06-16,HOSE:VJC,129800.0,129800.0,126600.0,127000.0,563250.0
2017-06-19,HOSE:VJC,128000.0,128000.0,126500.0,126900.0,522510.0
2017-06-20,HOSE:VJC,126500.0,126700.0,126000.0,126500.0,629170.0
2017-06-21,HOSE:VJC,126700.0,126700.0,125000.0,125100.0,725110.0
2017-06-22,HOSE:VJC,125100.0,125500.0,123800.0,124000.0,606330.0
2017-06-23,HOSE:VJC,124300.0,126000.0,124200.0,126000.0,622950.0
2017-06-26,HOSE:VJC,126400.0,127000.0,125600.0,126000.0,573890.0
2017-06-27,HOSE:VJC,126000.0,126000.0,125000.0,125000.0,639390.0
2017-06-28,HOSE:VJC,125900.0,126000.0,124600.0,124800.0,569150.0
2017-06-29,HOSE:VJC,124800.0,126300.0,124000.0,126300.0,688090.0
2017-06-30,HOSE:VJC,126900.0,126900.0,124800.0,126300.0,350710.0
